"Time","A4261269"
"and","Water Temp. (Deg.C)"
"Date","Mean"
29/06/2016 00:00,""
30/06/2016 00:00,        9.57
01/07/2016 00:00,        9.46
02/07/2016 00:00,       10.37
03/07/2016 00:00,       10.25
04/07/2016 00:00,        9.76
05/07/2016 00:00,        9.71
06/07/2016 00:00,       10.46
07/07/2016 00:00,       10.52
08/07/2016 00:00,        9.47
09/07/2016 00:00,        9.18
10/07/2016 00:00,        9.95
11/07/2016 00:00,       10.08
12/07/2016 00:00,        9.22
13/07/2016 00:00,        8.83
14/07/2016 00:00,        9.09
15/07/2016 00:00,        9.41
16/07/2016 00:00,        8.43
17/07/2016 00:00,        8.28
18/07/2016 00:00,        9.53
19/07/2016 00:00,       10.10
20/07/2016 00:00,       10.56
21/07/2016 00:00,       11.33
22/07/2016 00:00,       11.55
23/07/2016 00:00,       10.26
24/07/2016 00:00,        9.44
25/07/2016 00:00,        9.71
26/07/2016 00:00,        9.54
27/07/2016 00:00,        9.95
28/07/2016 00:00,       10.31
29/07/2016 00:00,       10.36
30/07/2016 00:00,       10.39
31/07/2016 00:00,       10.97
01/08/2016 00:00,       11.01
02/08/2016 00:00,       10.35
03/08/2016 00:00,       10.39
04/08/2016 00:00,       10.03
05/08/2016 00:00,        9.78
06/08/2016 00:00,        9.25
07/08/2016 00:00,        9.18
08/08/2016 00:00,       10.09
09/08/2016 00:00,       10.38
10/08/2016 00:00,        9.97
11/08/2016 00:00,        9.51
12/08/2016 00:00,        9.92
13/08/2016 00:00,        9.90
14/08/2016 00:00,       10.34
15/08/2016 00:00,        9.59
16/08/2016 00:00,       10.20
17/08/2016 00:00,       10.76
18/08/2016 00:00,       11.22
19/08/2016 00:00,       10.43
20/08/2016 00:00,       10.07
21/08/2016 00:00,       10.50
22/08/2016 00:00,        9.69
23/08/2016 00:00,        9.68
24/08/2016 00:00,        9.24
25/08/2016 00:00,        8.78
26/08/2016 00:00,        9.37
27/08/2016 00:00,        9.04
28/08/2016 00:00,       10.16
29/08/2016 00:00,       11.15
30/08/2016 00:00,       11.67
31/08/2016 00:00,       11.57
01/09/2016 00:00,       11.19
02/09/2016 00:00,       11.39
03/09/2016 00:00,       10.74
04/09/2016 00:00,       10.75
05/09/2016 00:00,       10.79
06/09/2016 00:00,       11.00
07/09/2016 00:00,       11.61
08/09/2016 00:00,       12.52
09/09/2016 00:00,       12.03
10/09/2016 00:00,       11.24
11/09/2016 00:00,       11.48
12/09/2016 00:00,       11.01
13/09/2016 00:00,       10.71
14/09/2016 00:00,       10.27
15/09/2016 00:00,       11.21
16/09/2016 00:00,       11.29
17/09/2016 00:00,       11.52
18/09/2016 00:00,       11.17
19/09/2016 00:00,       10.83
20/09/2016 00:00,       11.05
21/09/2016 00:00,       11.15
22/09/2016 00:00,       10.89
23/09/2016 00:00,       11.13
24/09/2016 00:00,       11.42
25/09/2016 00:00,       10.77
26/09/2016 00:00,       10.63
27/09/2016 00:00,       10.63
28/09/2016 00:00,       10.42
29/09/2016 00:00,       10.76
30/09/2016 00:00,       11.24
01/10/2016 00:00,       11.59
02/10/2016 00:00,       12.24
03/10/2016 00:00,       11.52
04/10/2016 00:00,       11.87
05/10/2016 00:00,       12.06
06/10/2016 00:00,       12.94
07/10/2016 00:00,       13.56
08/10/2016 00:00,       13.47
09/10/2016 00:00,       13.80
10/10/2016 00:00,       12.78
11/10/2016 00:00,       11.99
12/10/2016 00:00,       12.07
13/10/2016 00:00,       12.32
14/10/2016 00:00,       12.49
15/10/2016 00:00,       13.37
16/10/2016 00:00,       13.22
17/10/2016 00:00,       12.13
18/10/2016 00:00,       12.30
19/10/2016 00:00,       11.73
20/10/2016 00:00,       12.61
21/10/2016 00:00,       12.94
22/10/2016 00:00,       11.86
23/10/2016 00:00,       11.56
24/10/2016 00:00,       11.69
25/10/2016 00:00,       12.75
26/10/2016 00:00,       13.31
27/10/2016 00:00,       12.93
28/10/2016 00:00,       12.74
29/10/2016 00:00,       13.25
30/10/2016 00:00,       13.82
31/10/2016 00:00,       12.33
01/11/2016 00:00,       12.71
02/11/2016 00:00,       12.53
03/11/2016 00:00,       13.04
04/11/2016 00:00,       13.59
05/11/2016 00:00,       13.50
06/11/2016 00:00,       13.76
07/11/2016 00:00,       13.90
08/11/2016 00:00,       13.26
09/11/2016 00:00,       12.82
10/11/2016 00:00,       13.28
11/11/2016 00:00,       14.02
12/11/2016 00:00,       14.14
13/11/2016 00:00,       13.17
14/11/2016 00:00,       12.98
15/11/2016 00:00,       12.82
16/11/2016 00:00,       13.38
17/11/2016 00:00,       14.64
18/11/2016 00:00,       14.69
19/11/2016 00:00,       14.68
20/11/2016 00:00,       15.40
21/11/2016 00:00,       16.55
22/11/2016 00:00,       14.93
23/11/2016 00:00,       13.73
24/11/2016 00:00,       13.65
25/11/2016 00:00,       13.97
26/11/2016 00:00,       14.26
27/11/2016 00:00,       14.59
28/11/2016 00:00,       14.42
29/11/2016 00:00,       14.78
30/11/2016 00:00,       14.64
01/12/2016 00:00,       13.99
02/12/2016 00:00,       13.88
03/12/2016 00:00,       13.98
04/12/2016 00:00,       14.86
05/12/2016 00:00,       15.12
06/12/2016 00:00,       14.27
07/12/2016 00:00,       14.39
08/12/2016 00:00,       15.15
09/12/2016 00:00,       13.92
10/12/2016 00:00,       14.32
11/12/2016 00:00,       15.36
12/12/2016 00:00,       15.82
13/12/2016 00:00,       16.24
14/12/2016 00:00,       15.32
15/12/2016 00:00,       14.15
16/12/2016 00:00,       14.99
17/12/2016 00:00,       14.45
18/12/2016 00:00,       13.96
19/12/2016 00:00,       15.21
20/12/2016 00:00,       15.41
21/12/2016 00:00,       15.04
22/12/2016 00:00,       16.05
23/12/2016 00:00,       16.02
24/12/2016 00:00,       16.68
25/12/2016 00:00,       16.55
26/12/2016 00:00,       17.25
27/12/2016 00:00,       17.48
28/12/2016 00:00,       19.59
29/12/2016 00:00,       18.64
30/12/2016 00:00,       17.54
31/12/2016 00:00,       17.02
01/01/2017 00:00,       16.69
02/01/2017 00:00,       16.30
03/01/2017 00:00,       16.40
04/01/2017 00:00,       16.88
05/01/2017 00:00,       17.41
06/01/2017 00:00,       18.43
07/01/2017 00:00,       19.36
08/01/2017 00:00,       19.02
09/01/2017 00:00,       18.26
10/01/2017 00:00,       18.21
11/01/2017 00:00,       17.39
12/01/2017 00:00,       17.73
13/01/2017 00:00,       18.49
14/01/2017 00:00,       17.36
15/01/2017 00:00,       17.33
16/01/2017 00:00,       17.23
17/01/2017 00:00,       18.37
18/01/2017 00:00,       17.64
19/01/2017 00:00,       17.30
20/01/2017 00:00,       17.46
21/01/2017 00:00,       16.95
22/01/2017 00:00,       17.35
23/01/2017 00:00,       18.10
24/01/2017 00:00,       17.73
25/01/2017 00:00,       16.59
26/01/2017 00:00,       16.45
27/01/2017 00:00,       17.39
28/01/2017 00:00,       17.41
29/01/2017 00:00,       18.28
30/01/2017 00:00,       18.25
31/01/2017 00:00,       17.37
01/02/2017 00:00,       16.28
02/02/2017 00:00,       16.21
03/02/2017 00:00,       16.28
04/02/2017 00:00,       16.25
05/02/2017 00:00,       17.25
06/02/2017 00:00,       16.84
07/02/2017 00:00,       16.59
08/02/2017 00:00,       18.21
09/02/2017 00:00,       19.09
10/02/2017 00:00,       18.97
11/02/2017 00:00,       18.53
12/02/2017 00:00,       17.01
13/02/2017 00:00,       16.23
14/02/2017 00:00,       16.76
15/02/2017 00:00,       17.06
16/02/2017 00:00,       17.44
17/02/2017 00:00,       16.16
18/02/2017 00:00,       15.36
19/02/2017 00:00,       14.93
20/02/2017 00:00,       15.12
21/02/2017 00:00,       14.81
22/02/2017 00:00,       16.10
23/02/2017 00:00,       16.14
24/02/2017 00:00,       15.21
25/02/2017 00:00,       15.33
26/02/2017 00:00,       14.69
27/02/2017 00:00,       15.92
28/02/2017 00:00,       16.68
01/03/2017 00:00,       17.34
02/03/2017 00:00,       16.95
03/03/2017 00:00,       17.51
04/03/2017 00:00,       17.02
05/03/2017 00:00,       16.70
06/03/2017 00:00,       16.43
07/03/2017 00:00,       17.29
08/03/2017 00:00,       16.75
09/03/2017 00:00,       16.54
10/03/2017 00:00,       16.79
11/03/2017 00:00,       15.78
12/03/2017 00:00,       16.38
13/03/2017 00:00,       16.25
14/03/2017 00:00,       16.44
15/03/2017 00:00,       17.22
16/03/2017 00:00,       16.55
17/03/2017 00:00,       15.39
18/03/2017 00:00,       14.91
19/03/2017 00:00,       15.63
20/03/2017 00:00,       16.43
21/03/2017 00:00,       17.43
22/03/2017 00:00,       16.71
23/03/2017 00:00,       16.87
24/03/2017 00:00,       16.93
25/03/2017 00:00,       17.69
26/03/2017 00:00,       17.60
27/03/2017 00:00,       17.46
28/03/2017 00:00,       15.96
29/03/2017 00:00,       15.29
30/03/2017 00:00,       13.99
31/03/2017 00:00,       13.74
01/04/2017 00:00,       14.02
02/04/2017 00:00,       14.00
03/04/2017 00:00,       12.96
04/04/2017 00:00,       12.86
05/04/2017 00:00,       13.74
06/04/2017 00:00,       13.27
07/04/2017 00:00,       13.92
08/04/2017 00:00,       14.01
09/04/2017 00:00,       13.21
10/04/2017 00:00,       13.04
11/04/2017 00:00,       13.69
12/04/2017 00:00,       13.58
13/04/2017 00:00,       13.03
14/04/2017 00:00,       13.02
15/04/2017 00:00,       12.83
16/04/2017 00:00,       13.12
17/04/2017 00:00,       13.16
18/04/2017 00:00,       13.57
19/04/2017 00:00,       14.73
20/04/2017 00:00,       15.67
21/04/2017 00:00,       15.71
22/04/2017 00:00,       14.56
23/04/2017 00:00,       14.97
24/04/2017 00:00,       15.25
25/04/2017 00:00,       14.92
26/04/2017 00:00,       13.19
27/04/2017 00:00,       12.89
28/04/2017 00:00,       13.38
29/04/2017 00:00,       13.84
30/04/2017 00:00,       13.95
01/05/2017 00:00,       13.25
02/05/2017 00:00,       12.59
03/05/2017 00:00,       12.11
04/05/2017 00:00,       11.04
05/05/2017 00:00,       10.93
06/05/2017 00:00,       11.72
07/05/2017 00:00,       11.74
08/05/2017 00:00,       11.13
09/05/2017 00:00,       10.69
10/05/2017 00:00,       10.15
11/05/2017 00:00,       10.37
12/05/2017 00:00,       10.26
13/05/2017 00:00,       10.24
14/05/2017 00:00,        9.51
15/05/2017 00:00,        9.47
16/05/2017 00:00,       10.73
17/05/2017 00:00,       11.86
18/05/2017 00:00,       11.74
19/05/2017 00:00,       12.00
20/05/2017 00:00,       12.13
21/05/2017 00:00,       11.63
22/05/2017 00:00,       11.39
23/05/2017 00:00,       12.13
24/05/2017 00:00,       12.35
25/05/2017 00:00,       12.24
26/05/2017 00:00,       12.24
27/05/2017 00:00,       11.85
28/05/2017 00:00,       11.24
29/05/2017 00:00,       10.90
30/05/2017 00:00,       11.31
31/05/2017 00:00,       10.17
01/06/2017 00:00,        8.87
02/06/2017 00:00,        8.35
03/06/2017 00:00,        8.05
04/06/2017 00:00,        8.08
05/06/2017 00:00,        9.41
06/06/2017 00:00,        9.88
07/06/2017 00:00,        8.65
08/06/2017 00:00,        8.80
09/06/2017 00:00,        9.56
10/06/2017 00:00,        9.69
11/06/2017 00:00,        8.69
12/06/2017 00:00,        9.94
13/06/2017 00:00,       10.03
14/06/2017 00:00,        9.51
15/06/2017 00:00,        9.66
16/06/2017 00:00,       10.02
17/06/2017 00:00,       10.15
18/06/2017 00:00,        9.70
19/06/2017 00:00,        9.29
20/06/2017 00:00,        9.13
21/06/2017 00:00,        8.98
22/06/2017 00:00,        8.87
23/06/2017 00:00,        8.60
24/06/2017 00:00,        8.83
25/06/2017 00:00,        9.01
26/06/2017 00:00,        9.19
27/06/2017 00:00,        9.29
28/06/2017 00:00,        9.21
29/06/2017 00:00,        9.36
30/06/2017 00:00,        8.94
01/07/2017 00:00,        8.21
02/07/2017 00:00,        8.14
03/07/2017 00:00,        8.83
04/07/2017 00:00,       10.01
05/07/2017 00:00,        9.79
06/07/2017 00:00,        9.24
07/07/2017 00:00,        9.36
08/07/2017 00:00,        9.12
09/07/2017 00:00,        9.14
10/07/2017 00:00,        8.77
11/07/2017 00:00,        8.37
12/07/2017 00:00,        8.76
13/07/2017 00:00,        9.43
14/07/2017 00:00,        9.54
15/07/2017 00:00,        8.67
16/07/2017 00:00,        8.99
17/07/2017 00:00,        9.64
18/07/2017 00:00,        9.64
19/07/2017 00:00,        9.72
20/07/2017 00:00,        9.00
21/07/2017 00:00,        8.28
22/07/2017 00:00,        8.89
23/07/2017 00:00,        9.79
24/07/2017 00:00,       10.10
25/07/2017 00:00,        9.84
26/07/2017 00:00,        9.96
27/07/2017 00:00,        9.31
28/07/2017 00:00,        9.23
29/07/2017 00:00,        9.96
30/07/2017 00:00,       10.20
31/07/2017 00:00,        9.70
01/08/2017 00:00,        9.27
02/08/2017 00:00,        8.96
03/08/2017 00:00,        9.19
04/08/2017 00:00,        9.20
05/08/2017 00:00,        9.12
06/08/2017 00:00,        9.07
07/08/2017 00:00,        9.26
08/08/2017 00:00,        9.66
09/08/2017 00:00,        9.63
10/08/2017 00:00,       10.19
11/08/2017 00:00,       10.17
12/08/2017 00:00,       10.35
13/08/2017 00:00,       10.16
14/08/2017 00:00,       10.84
15/08/2017 00:00,       11.83
16/08/2017 00:00,       11.36
17/08/2017 00:00,       10.90
18/08/2017 00:00,       10.19
19/08/2017 00:00,        9.84
20/08/2017 00:00,        9.28
21/08/2017 00:00,        9.46
22/08/2017 00:00,       10.10
23/08/2017 00:00,       10.42
24/08/2017 00:00,        9.91
25/08/2017 00:00,        9.61
26/08/2017 00:00,        9.76
27/08/2017 00:00,        9.55
28/08/2017 00:00,        9.01
29/08/2017 00:00,        8.79
30/08/2017 00:00,        8.93
31/08/2017 00:00,        9.28
01/09/2017 00:00,       10.30
02/09/2017 00:00,       11.46
03/09/2017 00:00,       10.86
04/09/2017 00:00,       10.36
05/09/2017 00:00,       10.20
06/09/2017 00:00,       10.24
07/09/2017 00:00,       10.57
08/09/2017 00:00,       10.66
09/09/2017 00:00,       10.13
10/09/2017 00:00,        9.99
11/09/2017 00:00,       11.78
12/09/2017 00:00,       12.47
13/09/2017 00:00,       11.22
14/09/2017 00:00,       10.63
15/09/2017 00:00,       11.32
16/09/2017 00:00,       11.14
17/09/2017 00:00,       10.76
18/09/2017 00:00,       11.44
19/09/2017 00:00,       10.61
20/09/2017 00:00,       10.78
21/09/2017 00:00,       11.97
22/09/2017 00:00,       12.08
23/09/2017 00:00,       13.06
24/09/2017 00:00,       12.58
25/09/2017 00:00,       12.33
26/09/2017 00:00,       11.74
27/09/2017 00:00,       13.09
28/09/2017 00:00,       12.66
29/09/2017 00:00,       11.97
30/09/2017 00:00,       11.98
01/10/2017 00:00,       11.34
02/10/2017 00:00,       12.32
03/10/2017 00:00,       12.33
04/10/2017 00:00,       13.11
05/10/2017 00:00,       13.09
06/10/2017 00:00,       12.17
07/10/2017 00:00,       12.81
08/10/2017 00:00,       13.79
09/10/2017 00:00,       13.38
10/10/2017 00:00,       12.46
11/10/2017 00:00,       13.68
12/10/2017 00:00,       12.52
13/10/2017 00:00,       12.82
14/10/2017 00:00,       13.18
15/10/2017 00:00,       13.68
16/10/2017 00:00,       13.74
17/10/2017 00:00,       14.96
18/10/2017 00:00,       15.83
19/10/2017 00:00,       15.50
20/10/2017 00:00,       13.77
21/10/2017 00:00,       13.14
22/10/2017 00:00,       13.05
23/10/2017 00:00,       13.63
24/10/2017 00:00,       13.78
25/10/2017 00:00,       14.34
26/10/2017 00:00,       14.08
27/10/2017 00:00,       13.55
28/10/2017 00:00,       13.60
29/10/2017 00:00,       13.57
30/10/2017 00:00,       12.59
31/10/2017 00:00,       12.15
01/11/2017 00:00,       12.62
02/11/2017 00:00,       12.59
03/11/2017 00:00,       12.53
04/11/2017 00:00,       11.83
05/11/2017 00:00,       12.10
06/11/2017 00:00,       12.61
07/11/2017 00:00,       12.44
08/11/2017 00:00,       12.31
09/11/2017 00:00,       12.86
10/11/2017 00:00,       14.14
11/11/2017 00:00,       14.71
12/11/2017 00:00,       15.28
13/11/2017 00:00,       15.69
14/11/2017 00:00,       15.86
15/11/2017 00:00,       15.59
16/11/2017 00:00,       14.20
17/11/2017 00:00,       14.06
18/11/2017 00:00,       14.61
19/11/2017 00:00,       15.71
20/11/2017 00:00,       16.50
21/11/2017 00:00,       17.09
22/11/2017 00:00,       17.19
23/11/2017 00:00,       17.16
24/11/2017 00:00,       16.65
25/11/2017 00:00,       16.87
26/11/2017 00:00,       16.17
27/11/2017 00:00,       15.90
28/11/2017 00:00,       16.32
29/11/2017 00:00,       17.15
30/11/2017 00:00,       18.09
01/12/2017 00:00,       16.96
02/12/2017 00:00,       15.44
03/12/2017 00:00,       14.60
04/12/2017 00:00,       14.49
05/12/2017 00:00,       14.56
06/12/2017 00:00,       14.55
07/12/2017 00:00,       13.56
08/12/2017 00:00,       13.45
09/12/2017 00:00,       14.04
10/12/2017 00:00,       14.80
11/12/2017 00:00,       15.60
12/12/2017 00:00,       16.04
13/12/2017 00:00,       16.61
14/12/2017 00:00,       16.43
15/12/2017 00:00,       15.36
16/12/2017 00:00,       15.19
17/12/2017 00:00,       15.71
18/12/2017 00:00,       16.78
19/12/2017 00:00,       17.73
20/12/2017 00:00,       16.33
21/12/2017 00:00,       16.12
22/12/2017 00:00,       16.25
23/12/2017 00:00,       16.13
24/12/2017 00:00,       16.00
25/12/2017 00:00,       15.68
26/12/2017 00:00,       15.95
27/12/2017 00:00,       15.94
28/12/2017 00:00,       16.92
29/12/2017 00:00,       16.50
30/12/2017 00:00,       15.58
31/12/2017 00:00,       16.20
01/01/2018 00:00,       16.61
02/01/2018 00:00,       15.96
03/01/2018 00:00,       16.40
04/01/2018 00:00,       16.23
05/01/2018 00:00,       16.76
06/01/2018 00:00,       18.36
07/01/2018 00:00,       17.56
08/01/2018 00:00,       17.01
09/01/2018 00:00,       15.59
10/01/2018 00:00,       15.45
11/01/2018 00:00,       16.63
12/01/2018 00:00,       17.32
13/01/2018 00:00,       15.99
14/01/2018 00:00,       15.88
15/01/2018 00:00,       16.31
16/01/2018 00:00,       17.32
17/01/2018 00:00,       17.10
18/01/2018 00:00,       18.40
19/01/2018 00:00,       18.84
20/01/2018 00:00,       19.25
21/01/2018 00:00,       19.56
22/01/2018 00:00,       18.67
23/01/2018 00:00,       17.82
24/01/2018 00:00,       17.97
25/01/2018 00:00,       18.18
26/01/2018 00:00,       17.89
27/01/2018 00:00,       18.07
28/01/2018 00:00,       19.46
29/01/2018 00:00,       18.62
30/01/2018 00:00,       16.27
31/01/2018 00:00,       15.23
01/02/2018 00:00,       15.55
02/02/2018 00:00,       16.24
03/02/2018 00:00,       16.84
04/02/2018 00:00,       17.16
05/02/2018 00:00,       17.73
06/02/2018 00:00,       17.74
07/02/2018 00:00,       17.84
08/02/2018 00:00,       18.35
09/02/2018 00:00,       19.63
10/02/2018 00:00,       19.41
11/02/2018 00:00,       17.48
12/02/2018 00:00,       15.59
13/02/2018 00:00,       16.17
14/02/2018 00:00,       17.05
15/02/2018 00:00,       15.47
16/02/2018 00:00,       15.92
17/02/2018 00:00,       15.61
18/02/2018 00:00,       15.65
19/02/2018 00:00,       16.78
20/02/2018 00:00,       16.78
21/02/2018 00:00,       17.82
22/02/2018 00:00,       18.09
23/02/2018 00:00,       19.27
24/02/2018 00:00,       18.44
25/02/2018 00:00,       16.55
26/02/2018 00:00,       15.55
27/02/2018 00:00,       16.18
28/02/2018 00:00,       16.82
01/03/2018 00:00,       16.78
02/03/2018 00:00,       17.25
03/03/2018 00:00,       17.29
04/03/2018 00:00,       16.31
05/03/2018 00:00,       15.36
06/03/2018 00:00,       15.51
07/03/2018 00:00,       16.21
08/03/2018 00:00,       16.32
09/03/2018 00:00,       16.65
10/03/2018 00:00,       16.74
11/03/2018 00:00,       16.70
12/03/2018 00:00,       16.02
13/03/2018 00:00,       15.63
14/03/2018 00:00,       15.85
15/03/2018 00:00,       14.91
16/03/2018 00:00,       14.87
17/03/2018 00:00,       15.99
18/03/2018 00:00,       15.74
19/03/2018 00:00,       15.58
20/03/2018 00:00,       15.41
21/03/2018 00:00,       14.20
22/03/2018 00:00,       14.54
23/03/2018 00:00,       16.05
24/03/2018 00:00,       16.83
25/03/2018 00:00,       16.13
26/03/2018 00:00,       14.34
27/03/2018 00:00,       14.03
28/03/2018 00:00,       15.56
29/03/2018 00:00,       15.10
30/03/2018 00:00,       14.81
31/03/2018 00:00,       14.10
01/04/2018 00:00,       14.12
02/04/2018 00:00,       14.83
03/04/2018 00:00,       15.00
04/04/2018 00:00,       14.56
05/04/2018 00:00,       14.79
06/04/2018 00:00,       14.64
07/04/2018 00:00,       14.26
08/04/2018 00:00,       14.83
09/04/2018 00:00,       15.97
10/04/2018 00:00,       16.28
11/04/2018 00:00,       16.24
12/04/2018 00:00,       16.26
13/04/2018 00:00,       15.03
14/04/2018 00:00,       14.42
15/04/2018 00:00,       15.02
16/04/2018 00:00,       15.46
17/04/2018 00:00,       14.58
18/04/2018 00:00,       13.47
19/04/2018 00:00,       14.29
20/04/2018 00:00,       14.85
21/04/2018 00:00,       15.55
22/04/2018 00:00,       14.72
23/04/2018 00:00,       14.78
