time,target_value
10/03/2008 00:00,0.50000
11/03/2008 00:00,0.50000
12/03/2008 00:00,0.50000
13/03/2008 00:00,0.50000
14/03/2008 00:00,0.50000
15/03/2008 00:00,0.50000
16/03/2008 00:00,0.50000
17/03/2008 00:00,0.50000
18/03/2008 00:00,0.50000
19/03/2008 00:00,0.50000
20/03/2008 00:00,0.50000
21/03/2008 00:00,0.50000
22/03/2008 00:00,0.50000
23/03/2008 00:00,0.50000
24/03/2008 00:00,0.50000
25/03/2008 00:00,0.50000
26/03/2008 00:00,0.50000
27/03/2008 00:00,0.50000
28/03/2008 00:00,0.50000
29/03/2008 00:00,0.50000
30/03/2008 00:00,0.50000
31/03/2008 00:00,0.50000
01/04/2008 00:00,0.50000
02/04/2008 00:00,0.50000
03/04/2008 00:00,0.50000
04/04/2008 00:00,0.50000
05/04/2008 00:00,0.50000
06/04/2008 00:00,0.50000
07/04/2008 00:00,0.50000
08/04/2008 00:00,0.50000
09/04/2008 00:00,0.50000
10/04/2008 00:00,0.50000
11/04/2008 00:00,0.50000
12/04/2008 00:00,0.50000
13/04/2008 00:00,0.50000
14/04/2008 00:00,0.50000
15/04/2008 00:00,0.50000
16/04/2008 00:00,0.50000
17/04/2008 00:00,0.50000
18/04/2008 00:00,0.50000
19/04/2008 00:00,0.50000
20/04/2008 00:00,0.50000
21/04/2008 00:00,0.50000
22/04/2008 00:00,0.50000
23/04/2008 00:00,0.50000
24/04/2008 00:00,0.50000
25/04/2008 00:00,0.50000
26/04/2008 00:00,0.50000
27/04/2008 00:00,0.50000
28/04/2008 00:00,0.50000
29/04/2008 00:00,0.50000
30/04/2008 00:00,0.50000
01/05/2008 00:00,0.50000
02/05/2008 00:00,0.50000
03/05/2008 00:00,0.50000
04/05/2008 00:00,0.50000
05/05/2008 00:00,0.50000
06/05/2008 00:00,0.50000
07/05/2008 00:00,0.50000
08/05/2008 00:00,0.50000
09/05/2008 00:00,0.50000
10/05/2008 00:00,0.50000
11/05/2008 00:00,0.50000
12/05/2008 00:00,0.50000
13/05/2008 00:00,0.50000
14/05/2008 00:00,0.50000
15/05/2008 00:00,0.50000
16/05/2008 00:00,0.50000
17/05/2008 00:00,0.50000
18/05/2008 00:00,0.50000
19/05/2008 00:00,0.50000
20/05/2008 00:00,0.50000
21/05/2008 00:00,0.50000
22/05/2008 00:00,0.50000
23/05/2008 00:00,0.50000
24/05/2008 00:00,0.50000
25/05/2008 00:00,0.50000
26/05/2008 00:00,0.50000
27/05/2008 00:00,0.50000
28/05/2008 00:00,0.50000
29/05/2008 00:00,0.50000
30/05/2008 00:00,0.50000
31/05/2008 00:00,0.50000
01/06/2008 00:00,0.50000
02/06/2008 00:00,0.50000
03/06/2008 00:00,0.50000
04/06/2008 00:00,0.50000
05/06/2008 00:00,0.50000
06/06/2008 00:00,0.50000
07/06/2008 00:00,0.50000
08/06/2008 00:00,0.50000
09/06/2008 00:00,0.50000
10/06/2008 00:00,0.50000
11/06/2008 00:00,0.50000
12/06/2008 00:00,0.50000
13/06/2008 00:00,0.50000
14/06/2008 00:00,0.50000
15/06/2008 00:00,0.50000
16/06/2008 00:00,0.50000
17/06/2008 00:00,0.50000
18/06/2008 00:00,0.50000
19/06/2008 00:00,0.50000
20/06/2008 00:00,0.50000
21/06/2008 00:00,0.50000
22/06/2008 00:00,0.50000
23/06/2008 00:00,0.50000
24/06/2008 00:00,0.50000
25/06/2008 00:00,0.50000
26/06/2008 00:00,0.50000
27/06/2008 00:00,0.50000
28/06/2008 00:00,0.50000
29/06/2008 00:00,0.50000
30/06/2008 00:00,0.50000
01/07/2008 00:00,0.50000
02/07/2008 00:00,0.50000
03/07/2008 00:00,0.50000
04/07/2008 00:00,0.50000
05/07/2008 00:00,0.50000
06/07/2008 00:00,0.50000
07/07/2008 00:00,0.50000
08/07/2008 00:00,0.50000
09/07/2008 00:00,0.50000
10/07/2008 00:00,0.50000
11/07/2008 00:00,0.50000
12/07/2008 00:00,0.50000
13/07/2008 00:00,0.50000
14/07/2008 00:00,0.50000
15/07/2008 00:00,0.50000
16/07/2008 00:00,0.50000
17/07/2008 00:00,0.50000
18/07/2008 00:00,0.50000
19/07/2008 00:00,0.50000
20/07/2008 00:00,0.50000
21/07/2008 00:00,0.50000
22/07/2008 00:00,0.50000
23/07/2008 00:00,0.50000
24/07/2008 00:00,0.50000
25/07/2008 00:00,0.50000
26/07/2008 00:00,0.50000
27/07/2008 00:00,0.50000
28/07/2008 00:00,0.50000
29/07/2008 00:00,0.50000
30/07/2008 00:00,0.50000
31/07/2008 00:00,0.50000
01/08/2008 00:00,0.50000
02/08/2008 00:00,0.50000
03/08/2008 00:00,0.50000
04/08/2008 00:00,0.50000
05/08/2008 00:00,0.50000
06/08/2008 00:00,0.50000
07/08/2008 00:00,0.50000
08/08/2008 00:00,0.50000
09/08/2008 00:00,0.50000
10/08/2008 00:00,0.50000
11/08/2008 00:00,0.50000
12/08/2008 00:00,0.50000
13/08/2008 00:00,0.50000
14/08/2008 00:00,0.50000
15/08/2008 00:00,0.50000
16/08/2008 00:00,0.50000
17/08/2008 00:00,0.50000
18/08/2008 00:00,0.50000
19/08/2008 00:00,0.50000
20/08/2008 00:00,0.50000
21/08/2008 00:00,0.50000
22/08/2008 00:00,0.50000
23/08/2008 00:00,0.50000
24/08/2008 00:00,0.50000
25/08/2008 00:00,0.50000
26/08/2008 00:00,0.50000
27/08/2008 00:00,0.50000
28/08/2008 00:00,0.50000
29/08/2008 00:00,0.50000
30/08/2008 00:00,0.50000
31/08/2008 00:00,0.50000
01/09/2008 00:00,0.50000
02/09/2008 00:00,0.50000
03/09/2008 00:00,0.50000
04/09/2008 00:00,0.50000
05/09/2008 00:00,0.50000
06/09/2008 00:00,0.50000
07/09/2008 00:00,0.50000
08/09/2008 00:00,0.50000
09/09/2008 00:00,0.50000
10/09/2008 00:00,0.50000
11/09/2008 00:00,0.50000
12/09/2008 00:00,0.50000
13/09/2008 00:00,0.50000
14/09/2008 00:00,0.50000
15/09/2008 00:00,0.50000
16/09/2008 00:00,0.50000
17/09/2008 00:00,0.50000
18/09/2008 00:00,0.50000
19/09/2008 00:00,0.50000
20/09/2008 00:00,0.50000
21/09/2008 00:00,0.50000
22/09/2008 00:00,0.50000
23/09/2008 00:00,0.50000
24/09/2008 00:00,0.50000
25/09/2008 00:00,0.50000
26/09/2008 00:00,0.50000
27/09/2008 00:00,0.50000
28/09/2008 00:00,0.50000
29/09/2008 00:00,0.50000
30/09/2008 00:00,0.50000
01/10/2008 00:00,0.50000
02/10/2008 00:00,0.50000
03/10/2008 00:00,0.50000
04/10/2008 00:00,0.50000
05/10/2008 00:00,0.50000
06/10/2008 00:00,0.50000
07/10/2008 00:00,0.50000
08/10/2008 00:00,0.50000
09/10/2008 00:00,0.50000
10/10/2008 00:00,0.50000
11/10/2008 00:00,0.50000
12/10/2008 00:00,0.50000
13/10/2008 00:00,0.50000
14/10/2008 00:00,0.50000
15/10/2008 00:00,0.50000
16/10/2008 00:00,0.50000
17/10/2008 00:00,0.50000
18/10/2008 00:00,0.50000
19/10/2008 00:00,0.50000
20/10/2008 00:00,0.50000
21/10/2008 00:00,0.50000
22/10/2008 00:00,0.50000
23/10/2008 00:00,0.50000
24/10/2008 00:00,0.50000
25/10/2008 00:00,0.50000
26/10/2008 00:00,0.50000
27/10/2008 00:00,0.50000
28/10/2008 00:00,0.50000
29/10/2008 00:00,0.50000
30/10/2008 00:00,0.50000
31/10/2008 00:00,0.50000
01/11/2008 00:00,0.50000
02/11/2008 00:00,0.50000
03/11/2008 00:00,0.50000
04/11/2008 00:00,0.50000
05/11/2008 00:00,0.50000
06/11/2008 00:00,0.50000
07/11/2008 00:00,0.50000
08/11/2008 00:00,0.50000
09/11/2008 00:00,0.50000
10/11/2008 00:00,0.50000
11/11/2008 00:00,0.50000
12/11/2008 00:00,0.50000
13/11/2008 00:00,0.50000
14/11/2008 00:00,0.50000
15/11/2008 00:00,0.50000
16/11/2008 00:00,0.50000
17/11/2008 00:00,0.50000
18/11/2008 00:00,0.50000
19/11/2008 00:00,0.50000
20/11/2008 00:00,0.50000
21/11/2008 00:00,0.50000
22/11/2008 00:00,0.50000
23/11/2008 00:00,0.50000
24/11/2008 00:00,0.44826
25/11/2008 00:00,0.39653
26/11/2008 00:00,0.34479
27/11/2008 00:00,0.29305
28/11/2008 00:00,0.24132
29/11/2008 00:00,0.18958
30/11/2008 00:00,0.13784
01/12/2008 00:00,0.08611
02/12/2008 00:00,0.03437
03/12/2008 00:00,-0.01737
04/12/2008 00:00,-0.06911
05/12/2008 00:00,-0.12084
06/12/2008 00:00,-0.17258
07/12/2008 00:00,-0.22432
08/12/2008 00:00,-0.27605
09/12/2008 00:00,-0.32779
10/12/2008 00:00,-0.37953
11/12/2008 00:00,-0.43126
12/12/2008 00:00,-0.48300
13/12/2008 00:00,-0.48839
14/12/2008 00:00,-0.49377
15/12/2008 00:00,-0.49916
16/12/2008 00:00,-0.50455
17/12/2008 00:00,-0.50993
18/12/2008 00:00,-0.51532
19/12/2008 00:00,-0.52071
20/12/2008 00:00,-0.52609
21/12/2008 00:00,-0.53148
22/12/2008 00:00,-0.53687
23/12/2008 00:00,-0.54225
24/12/2008 00:00,-0.54764
25/12/2008 00:00,-0.55303
26/12/2008 00:00,-0.55841
27/12/2008 00:00,-0.56380
28/12/2008 00:00,-0.56919
29/12/2008 00:00,-0.57457
30/12/2008 00:00,-0.57996
31/12/2008 00:00,-0.58535
01/01/2009 00:00,-0.59073
02/01/2009 00:00,-0.59612
03/01/2009 00:00,-0.60151
04/01/2009 00:00,-0.60689
05/01/2009 00:00,-0.61228
06/01/2009 00:00,-0.61767
07/01/2009 00:00,-0.62305
08/01/2009 00:00,-0.62844
09/01/2009 00:00,-0.63383
10/01/2009 00:00,-0.63921
11/01/2009 00:00,-0.64460
12/01/2009 00:00,-0.64999
13/01/2009 00:00,-0.65537
14/01/2009 00:00,-0.66076
15/01/2009 00:00,-0.66615
16/01/2009 00:00,-0.67153
17/01/2009 00:00,-0.67692
18/01/2009 00:00,-0.68231
19/01/2009 00:00,-0.68769
20/01/2009 00:00,-0.69308
21/01/2009 00:00,-0.69847
22/01/2009 00:00,-0.70385
23/01/2009 00:00,-0.70924
24/01/2009 00:00,-0.71463
25/01/2009 00:00,-0.72001
26/01/2009 00:00,-0.72540
27/01/2009 00:00,-0.73079
28/01/2009 00:00,-0.73617
29/01/2009 00:00,-0.74156
30/01/2009 00:00,-0.74695
31/01/2009 00:00,-0.75233
01/02/2009 00:00,-0.75772
02/02/2009 00:00,-0.76311
03/02/2009 00:00,-0.76849
04/02/2009 00:00,-0.77388
05/02/2009 00:00,-0.77926
06/02/2009 00:00,-0.78465
07/02/2009 00:00,-0.79004
08/02/2009 00:00,-0.79542
09/02/2009 00:00,-0.80081
10/02/2009 00:00,-0.80620
11/02/2009 00:00,-0.81158
12/02/2009 00:00,-0.81697
13/02/2009 00:00,-0.82236
14/02/2009 00:00,-0.82774
15/02/2009 00:00,-0.83313
16/02/2009 00:00,-0.83852
17/02/2009 00:00,-0.84390
18/02/2009 00:00,-0.84929
19/02/2009 00:00,-0.85468
20/02/2009 00:00,-0.86006
21/02/2009 00:00,-0.86545
22/02/2009 00:00,-0.87084
23/02/2009 00:00,-0.87622
24/02/2009 00:00,-0.88161
25/02/2009 00:00,-0.88700
26/02/2009 00:00,-0.87401
27/02/2009 00:00,-0.94797
28/02/2009 00:00,-0.94000
01/03/2009 00:00,-0.92200
02/03/2009 00:00,-0.87505
03/03/2009 00:00,-0.95992
04/03/2009 00:00,-1.15585
05/03/2009 00:00,-1.00205
06/03/2009 00:00,-0.93002
07/03/2009 00:00,-0.93400
08/03/2009 00:00,-0.94000
09/03/2009 00:00,-0.95299
10/03/2009 00:00,-0.96100
11/03/2009 00:00,-0.94002
12/03/2009 00:00,-0.94500
13/03/2009 00:00,-0.93100
14/03/2009 00:00,-1.09386
15/03/2009 00:00,-1.05200
16/03/2009 00:00,-1.02203
17/03/2009 00:00,-0.95406
18/03/2009 00:00,-0.92303
19/03/2009 00:00,-0.96799
20/03/2009 00:00,-0.94101
21/03/2009 00:00,-0.94100
22/03/2009 00:00,-1.01895
23/03/2009 00:00,-0.96204
24/03/2009 00:00,-0.94001
25/03/2009 00:00,-0.96300
26/03/2009 00:00,-0.99799
27/03/2009 00:00,-0.95801
28/03/2009 00:00,-0.95100
29/03/2009 00:00,-0.96799
30/03/2009 00:00,-0.98200
31/03/2009 00:00,-0.96401
01/04/2009 00:00,-0.94400
02/04/2009 00:00,-0.99696
03/04/2009 00:00,-1.07593
04/04/2009 00:00,-1.01905
05/04/2009 00:00,-1.04999
06/04/2009 00:00,-1.00405
07/04/2009 00:00,-1.00000
08/04/2009 00:00,-1.00100
09/04/2009 00:00,-0.99301
10/04/2009 00:00,-0.99500
11/04/2009 00:00,-0.99200
12/04/2009 00:00,-0.99100
13/04/2009 00:00,-0.99500
14/04/2009 00:00,-1.01100
15/04/2009 00:00,-1.10197
16/04/2009 00:00,-1.01602
17/04/2009 00:00,-1.01400
18/04/2009 00:00,-1.02100
19/04/2009 00:00,-1.02300
20/04/2009 00:00,-1.00801
21/04/2009 00:00,-0.99002
22/04/2009 00:00,-0.98201
23/04/2009 00:00,-0.92805
24/04/2009 00:00,-1.01894
25/04/2009 00:00,-1.08399
26/04/2009 00:00,-1.15694
27/04/2009 00:00,-1.00712
28/04/2009 00:00,-0.95902
29/04/2009 00:00,-0.95000
30/04/2009 00:00,-0.95799
01/05/2009 00:00,-0.96700
02/05/2009 00:00,-0.96500
03/05/2009 00:00,-0.96400
04/05/2009 00:00,-0.96200
05/05/2009 00:00,-0.96400
06/05/2009 00:00,-0.97999
07/05/2009 00:00,-0.97100
08/05/2009 00:00,-0.97600
09/05/2009 00:00,-0.97300
10/05/2009 00:00,-0.97500
11/05/2009 00:00,-0.97700
12/05/2009 00:00,-0.97101
13/05/2009 00:00,-0.99398
14/05/2009 00:00,-0.99500
15/05/2009 00:00,-1.01199
16/05/2009 00:00,-1.02199
17/05/2009 00:00,-0.97701
18/05/2009 00:00,-0.95901
19/05/2009 00:00,-0.97299
20/05/2009 00:00,-0.97300
21/05/2009 00:00,-0.96000
22/05/2009 00:00,-0.92603
23/05/2009 00:00,-0.88901
24/05/2009 00:00,-0.93995
25/05/2009 00:00,-0.95599
26/05/2009 00:00,-0.95700
27/05/2009 00:00,-0.94800
28/05/2009 00:00,-0.94400
29/05/2009 00:00,-0.94800
30/05/2009 00:00,-0.93701
31/05/2009 00:00,-0.93200
01/06/2009 00:00,-0.94100
02/06/2009 00:00,-0.92400
03/06/2009 00:00,-0.92400
04/06/2009 00:00,-0.92200
05/06/2009 00:00,-0.90801
06/06/2009 00:00,-0.88801
07/06/2009 00:00,-0.94098
08/06/2009 00:00,-0.96299
09/06/2009 00:00,-0.97200
10/06/2009 00:00,-0.89601
11/06/2009 00:00,-0.86802
12/06/2009 00:00,-0.79602
13/06/2009 00:00,-0.81499
14/06/2009 00:00,-0.85598
15/06/2009 00:00,-0.89497
16/06/2009 00:00,-0.88400
17/06/2009 00:00,-0.88000
18/06/2009 00:00,-0.87600
19/06/2009 00:00,-0.84501
20/06/2009 00:00,-0.80101
21/06/2009 00:00,-0.87394
22/06/2009 00:00,-0.85201
23/06/2009 00:00,-0.84600
24/06/2009 00:00,-0.88697
25/06/2009 00:00,-0.87401
26/06/2009 00:00,-0.85701
27/06/2009 00:00,-0.87200
28/06/2009 00:00,-0.85200
29/06/2009 00:00,-0.83701
30/06/2009 00:00,-0.87600
01/07/2009 00:00,-0.91497
02/07/2009 00:00,-0.92699
03/07/2009 00:00,-0.95500
04/07/2009 00:00,-0.88301
05/07/2009 00:00,-0.83904
06/07/2009 00:00,-0.84200
07/07/2009 00:00,-0.81602
08/07/2009 00:00,-0.80201
09/07/2009 00:00,-0.80799
10/07/2009 00:00,-0.72003
11/07/2009 00:00,-0.76695
12/07/2009 00:00,-0.85395
13/07/2009 00:00,-0.84400
14/07/2009 00:00,-0.81702
15/07/2009 00:00,-0.83200
16/07/2009 00:00,-0.80401
17/07/2009 00:00,-0.75602
18/07/2009 00:00,-0.75300
19/07/2009 00:00,-0.76399
20/07/2009 00:00,-0.73202
21/07/2009 00:00,-0.76299
22/07/2009 00:00,-0.80197
23/07/2009 00:00,-0.77602
24/07/2009 00:00,-0.74902
25/07/2009 00:00,-0.75200
26/07/2009 00:00,-0.78398
27/07/2009 00:00,-0.79000
28/07/2009 00:00,-0.77500
29/07/2009 00:00,-0.77100
30/07/2009 00:00,-0.77800
31/07/2009 00:00,-0.78800
01/08/2009 00:00,-0.76302
02/08/2009 00:00,-0.75500
03/08/2009 00:00,-0.77799
04/08/2009 00:00,-0.75600
05/08/2009 00:00,-0.74101
06/08/2009 00:00,-0.71901
07/08/2009 00:00,-0.83698
08/08/2009 00:00,-0.72803
09/08/2009 00:00,-0.72700
10/08/2009 00:00,-0.73000
11/08/2009 00:00,-0.75600
12/08/2009 00:00,-0.75700
13/08/2009 00:00,-0.73900
14/08/2009 00:00,-0.71601
15/08/2009 00:00,-0.70501
16/08/2009 00:00,-0.80495
17/08/2009 00:00,-0.77500
18/08/2009 00:00,-0.72600
19/08/2009 00:00,-0.70301
20/08/2009 00:00,-0.73397
21/08/2009 00:00,-0.79894
22/08/2009 00:00,-0.72902
23/08/2009 00:00,-0.72000
24/08/2009 00:00,-0.82596
25/08/2009 00:00,-0.88096
26/08/2009 00:00,-0.78001
27/08/2009 00:00,-0.73800
28/08/2009 00:00,-0.72101
29/08/2009 00:00,-0.79697
30/08/2009 00:00,-0.78901
31/08/2009 00:00,-0.75700
01/09/2009 00:00,-0.72301
02/09/2009 00:00,-0.66201
03/09/2009 00:00,-0.74493
04/09/2009 00:00,-0.76199
05/09/2009 00:00,-0.72901
06/09/2009 00:00,-0.68204
07/09/2009 00:00,-0.77592
08/09/2009 00:00,-0.75700
09/09/2009 00:00,-0.72602
10/09/2009 00:00,-0.70301
11/09/2009 00:00,-0.65403
12/09/2009 00:00,-0.70698
13/09/2009 00:00,-0.79197
14/09/2009 00:00,-0.74005
15/09/2009 00:00,-0.72101
16/09/2009 00:00,-0.69400
17/09/2009 00:00,-0.78893
18/09/2009 00:00,-0.70306
19/09/2009 00:00,-0.75097
20/09/2009 00:00,-0.74100
21/09/2009 00:00,-0.68803
22/09/2009 00:00,-0.74895
23/09/2009 00:00,-0.80500
24/09/2009 00:00,-0.69604
25/09/2009 00:00,-0.74297
26/09/2009 00:00,-0.87289
27/09/2009 00:00,-0.82102
28/09/2009 00:00,-0.70006
29/09/2009 00:00,-0.64704
30/09/2009 00:00,-0.66799
01/10/2009 00:00,-0.72495
02/10/2009 00:00,-0.72500
03/10/2009 00:00,-0.71001
04/10/2009 00:00,-0.69801
05/10/2009 00:00,-0.72199
06/10/2009 00:00,-0.72300
07/10/2009 00:00,-0.72300
08/10/2009 00:00,-0.71600
09/10/2009 00:00,-0.71500
10/10/2009 00:00,-0.69500
11/10/2009 00:00,-0.66701
12/10/2009 00:00,-0.81087
13/10/2009 00:00,-0.86498
14/10/2009 00:00,-0.82401
15/10/2009 00:00,-0.81700
16/10/2009 00:00,-0.78901
17/10/2009 00:00,-0.72503
18/10/2009 00:00,-0.70301
19/10/2009 00:00,-0.67802
20/10/2009 00:00,-0.71197
21/10/2009 00:00,-0.73100
22/10/2009 00:00,-0.72101
23/10/2009 00:00,-0.71900
24/10/2009 00:00,-0.73899
25/10/2009 00:00,-0.78500
26/10/2009 00:00,-0.76502
27/10/2009 00:00,-0.74202
28/10/2009 00:00,-0.73900
29/10/2009 00:00,-0.72002
30/10/2009 00:00,-0.78000
31/10/2009 00:00,-0.76101
01/11/2009 00:00,-0.74801
02/11/2009 00:00,-0.79997
03/11/2009 00:00,-0.92099
04/11/2009 00:00,-0.81008
05/11/2009 00:00,-0.77801
06/11/2009 00:00,-0.76201
07/11/2009 00:00,-0.76300
08/11/2009 00:00,-0.75201
09/11/2009 00:00,-0.76200
10/11/2009 00:00,-0.77899
11/11/2009 00:00,-0.78500
12/11/2009 00:00,-0.79100
13/11/2009 00:00,-0.78600
14/11/2009 00:00,-0.78500
15/11/2009 00:00,-0.80098
16/11/2009 00:00,-0.84898
17/11/2009 00:00,-0.80601
18/11/2009 00:00,-0.80700
19/11/2009 00:00,-0.80300
20/11/2009 00:00,-0.83599
21/11/2009 00:00,-0.81002
22/11/2009 00:00,-0.91090
23/11/2009 00:00,-0.84906
24/11/2009 00:00,-0.83801
25/11/2009 00:00,-0.83900
26/11/2009 00:00,-0.79503
27/11/2009 00:00,-0.81099
28/11/2009 00:00,-0.97393
29/11/2009 00:00,-0.96300
30/11/2009 00:00,-0.86201
01/12/2009 00:00,-0.82003
02/12/2009 00:00,-0.78204
03/12/2009 00:00,-0.88691
04/12/2009 00:00,-0.83800
05/12/2009 00:00,-0.85200
06/12/2009 00:00,-0.83101
07/12/2009 00:00,-0.82401
08/12/2009 00:00,-0.89096
09/12/2009 00:00,-0.82903
10/12/2009 00:00,-0.92195
11/12/2009 00:00,-0.87704
12/12/2009 00:00,-0.86200
13/12/2009 00:00,-0.84200
14/12/2009 00:00,-0.82400
15/12/2009 00:00,-0.79900
16/12/2009 00:00,-0.81999
17/12/2009 00:00,-0.90793
18/12/2009 00:00,-0.88902
19/12/2009 00:00,-0.86701
20/12/2009 00:00,-0.82503
21/12/2009 00:00,-0.85698
22/12/2009 00:00,-0.82101
23/12/2009 00:00,-0.80102
24/12/2009 00:00,-0.91898
25/12/2009 00:00,-0.88502
26/12/2009 00:00,-0.86102
27/12/2009 00:00,-0.85800
28/12/2009 00:00,-0.87199
29/12/2009 00:00,-0.87200
30/12/2009 00:00,-0.84102
31/12/2009 00:00,-0.86399
01/01/2010 00:00,-0.90498
02/01/2010 00:00,-0.98595
03/01/2010 00:00,-0.89600
04/01/2010 00:00,-0.87501
05/01/2010 00:00,-0.90299
06/01/2010 00:00,-0.89500
07/01/2010 00:00,-0.87900
08/01/2010 00:00,-0.86901
09/01/2010 00:00,-0.90100
10/01/2010 00:00,-0.88700
11/01/2010 00:00,-0.87301
12/01/2010 00:00,-0.94599
13/01/2010 00:00,-0.92402
14/01/2010 00:00,-0.90201
15/01/2010 00:00,-0.90700
16/01/2010 00:00,-0.99592
17/01/2010 00:00,-1.06297
18/01/2010 00:00,-0.97706
19/01/2010 00:00,-0.91203
20/01/2010 00:00,-0.91700
21/01/2010 00:00,-0.89101
22/01/2010 00:00,-0.95698
23/01/2010 00:00,-0.96100
24/01/2010 00:00,-0.93002
25/01/2010 00:00,-0.91601
26/01/2010 00:00,-0.95297
27/01/2010 00:00,-0.93300
28/01/2010 00:00,-0.95300
29/01/2010 00:00,-0.95100
30/01/2010 00:00,-0.90801
31/01/2010 00:00,-0.98997
01/02/2010 00:00,-0.96201
02/02/2010 00:00,-0.92001
03/02/2010 00:00,-0.89002
04/02/2010 00:00,-0.93299
05/02/2010 00:00,-0.97400
06/02/2010 00:00,-0.90805
07/02/2010 00:00,-0.88601
08/02/2010 00:00,-0.88100
09/02/2010 00:00,-0.87800
10/02/2010 00:00,-0.91800
11/02/2010 00:00,-0.91500
12/02/2010 00:00,-0.87502
13/02/2010 00:00,-0.87100
14/02/2010 00:00,-0.91700
15/02/2010 00:00,-0.92200
16/02/2010 00:00,-0.86804
17/02/2010 00:00,-0.91796
18/02/2010 00:00,-0.88501
19/02/2010 00:00,-0.86302
20/02/2010 00:00,-0.84501
21/02/2010 00:00,-0.89299
22/02/2010 00:00,-0.93898
23/02/2010 00:00,-0.88001
24/02/2010 00:00,-0.88300
25/02/2010 00:00,-0.87400
26/02/2010 00:00,-0.87600
27/02/2010 00:00,-0.93895
28/02/2010 00:00,-0.94500
01/03/2010 00:00,-0.92701
02/03/2010 00:00,-0.89503
03/03/2010 00:00,-0.87101
04/03/2010 00:00,-0.85901
05/03/2010 00:00,-0.86599
06/03/2010 00:00,-0.85500
07/03/2010 00:00,-0.84701
08/03/2010 00:00,-0.97189
09/03/2010 00:00,-0.88705
10/03/2010 00:00,-0.83006
11/03/2010 00:00,-0.81801
12/03/2010 00:00,-0.79600
13/03/2010 00:00,-0.76000
14/03/2010 00:00,-0.74700
15/03/2010 00:00,-0.76499
16/03/2010 00:00,-0.74602
17/03/2010 00:00,-0.74300
18/03/2010 00:00,-0.74999
19/03/2010 00:00,-0.74800
20/03/2010 00:00,-0.73701
21/03/2010 00:00,-0.75499
22/03/2010 00:00,-0.74201
23/03/2010 00:00,-0.74500
24/03/2010 00:00,-0.73101
25/03/2010 00:00,-0.72300
26/03/2010 00:00,-0.73899
27/03/2010 00:00,-0.71900
28/03/2010 00:00,-0.69501
29/03/2010 00:00,-0.74400
30/03/2010 00:00,-0.71902
31/03/2010 00:00,-0.69502
01/04/2010 00:00,-0.70699
02/04/2010 00:00,-0.70200
03/04/2010 00:00,-0.69200
04/04/2010 00:00,-0.67601
05/04/2010 00:00,-0.66000
06/04/2010 00:00,-0.62402
07/04/2010 00:00,-0.64198
08/04/2010 00:00,-0.64900
09/04/2010 00:00,-0.62201
10/04/2010 00:00,-0.63499
11/04/2010 00:00,-0.68198
12/04/2010 00:00,-0.61304
13/04/2010 00:00,-0.59601
14/04/2010 00:00,-0.59000
15/04/2010 00:00,-0.58500
16/04/2010 00:00,-0.56901
17/04/2010 00:00,-0.56100
18/04/2010 00:00,-0.54202
19/04/2010 00:00,-0.55799
20/04/2010 00:00,-0.56399
21/04/2010 00:00,-0.54500
